ID,Method,Buffer Size,Hop size,Min IOI,Silence Threshold,Onset Threshold,,Global Accuracy,Global Precision,Global Recall,Global f1,,MAvg_pp Accuracy,MAvg_pp Precision,MAvg_pp Recall,MAvg_pp f1,,MAvg_t Accuracy,MAvg_t Precision,MAvg_t Recall,MAvg_t f1,,Piano Accuracy,Piano Precision,Piano Recall,,Mezzoforte Accuracy,Mezzoforte Precision,Mezzoforte Recall,,Forte Accuracy,Forte Precision,Forte Recall,,Adj Min (ms),Avg (ms),Adj Max (ms),Percentage in Adj min-max,MAvg_t Mean,MAvg_t IQR,MAvg_t Var,MAvg_t SD,MAvg_t loTukeyFence,MAvg_t hiTukeyFence,MAvg_t percentageIn,,Logfile name
550,mkl,1024,64,0.02,-31,1.6,,0.8408,0.9556,0.8750,0.9135,,0.8709,0.9677,0.8942,0.9294,,0.8658,0.9638,0.8908,0.9250,,0.7780,0.9267,0.8290,,0.8176,0.9597,0.8467,,0.9262,0.9771,0.9468,,4.48,7.15,9.50,0.9165,7.1333,1.3238,1.9327,1.3132,4.4588,9.7540,0.9175,,./results/res_mkl_1024_64_-31.0_1.6_0.02.log
551,mkl,1024,64,0.02,-31,1.5,,0.8483,0.9545,0.8840,0.9179,,0.8762,0.9671,0.9007,0.9327,,0.8700,0.9634,0.8960,0.9276,,0.7846,0.9273,0.8361,,0.8223,0.9576,0.8533,,0.9372,0.9752,0.9601,,4.58,7.31,9.68,0.9131,7.2965,1.3364,2.0594,1.3510,4.5988,9.9444,0.9162,,./results/res_mkl_1024_64_-31.0_1.5_0.02.log
552,mkl,1024,64,0.02,-31,1.35,,0.8521,0.9481,0.8938,0.9202,,0.8768,0.9621,0.9063,0.9333,,0.8616,0.9513,0.8954,0.9215,,0.7908,0.9190,0.8501,,0.8287,0.9579,0.8600,,0.9358,0.9647,0.9690,,4.82,7.52,9.87,0.9073,7.5171,1.3584,2.1979,1.3997,4.7735,10.2070,0.9092,,./results/res_mkl_1024_64_-31.0_1.35_0.02.log
553,mkl,1024,64,0.02,-31,1.4,,0.8503,0.9509,0.8893,0.9191,,0.8754,0.9640,0.9030,0.9325,,0.8665,0.9590,0.8959,0.9254,,0.7821,0.9182,0.8407,,0.8266,0.9578,0.8578,,0.9417,0.9732,0.9667,,4.70,7.45,9.78,0.9094,7.4444,1.3514,2.1568,1.3814,4.7136,10.1194,0.9109,,./results/res_mkl_1024_64_-31.0_1.4_0.02.log
554,mkl,1024,64,0.02,-37,1.4,,0.8567,0.9364,0.9096,0.9228,,0.8885,0.9538,0.9254,0.9393,,0.8772,0.9467,0.9166,0.9310,,0.8194,0.9093,0.8923,,0.8397,0.9431,0.8844,,0.9108,0.9555,0.9512,,4.76,7.43,9.78,0.9065,7.4161,1.3230,2.1422,1.3758,4.7449,10.0369,0.9105,,./results/res_mkl_1024_64_-37.0_1.4_0.02.log
555,mkl,1024,64,0.02,-38,1.5,,0.8549,0.9391,0.9051,0.9218,,0.8880,0.9563,0.9221,0.9389,,0.8798,0.9486,0.9186,0.9329,,0.8286,0.9183,0.8946,,0.8330,0.9448,0.8756,,0.9025,0.9530,0.9446,,4.65,7.29,9.61,0.9101,7.2729,1.3254,2.0661,1.3513,4.5899,9.8917,0.9120,,./results/res_mkl_1024_64_-38.0_1.5_0.02.log
556,mkl,1024,64,0.02,-38,1.6,,0.8481,0.9414,0.8953,0.9178,,0.8831,0.9577,0.9151,0.9359,,0.8768,0.9508,0.9130,0.9311,,0.8178,0.9173,0.8829,,0.8301,0.9490,0.8689,,0.8957,0.9568,0.9335,,4.49,7.13,9.45,0.9108,7.1174,1.3099,1.9493,1.3173,4.4759,9.7154,0.9181,,./results/res_mkl_1024_64_-38.0_1.6_0.02.log
557,mkl,1024,64,0.02,-39,1.5,,0.8543,0.9383,0.9051,0.9214,,0.8876,0.9558,0.9221,0.9386,,0.8794,0.9482,0.9186,0.9327,,0.8308,0.9185,0.8970,,0.8330,0.9448,0.8756,,0.8985,0.9508,0.9424,,4.65,7.29,9.61,0.9101,7.2724,1.3234,2.0640,1.3509,4.5930,9.8867,0.9115,,./results/res_mkl_1024_64_-39.0_1.5_0.02.log
558,mkl,1024,64,0.02,-39,1.6,,0.8468,0.9406,0.8946,0.9170,,0.8822,0.9571,0.9146,0.9353,,0.8760,0.9504,0.9125,0.9307,,0.8178,0.9173,0.8829,,0.8301,0.9490,0.8689,,0.8917,0.9545,0.9313,,4.48,7.13,9.45,0.9116,7.1172,1.3087,1.9496,1.3174,4.4775,9.7124,0.9176,,./results/res_mkl_1024_64_-39.0_1.6_0.02.log
559,mkl,2048,64,0.02,-35,1.6,,0.8040,0.9529,0.8373,0.8914,,0.8501,0.9648,0.8721,0.9152,,0.8401,0.9624,0.8608,0.9066,,0.7582,0.9249,0.8080,,0.7957,0.9610,0.8222,,0.8575,0.9707,0.8803,,4.82,7.47,9.78,0.9083,7.4329,1.2308,1.8869,1.2972,4.9322,9.8554,0.9106,,./results/res_mkl_2048_64_-35.0_1.6_0.02.log
560,mkl,2048,64,0.02,-35,0.7,,0.8437,0.9081,0.9224,0.9152,,0.8727,0.9353,0.9275,0.9307,,0.8596,0.9256,0.9189,0.9210,,0.8286,0.9183,0.8946,,0.8209,0.8967,0.9067,,0.8806,0.9100,0.9645,,8.81,12.04,15.51,0.9135,11.9496,1.6316,5.4387,2.3084,8.9503,15.4765,0.8961,,./results/res_mkl_2048_64_-35.0_0.7_0.02.log
561,mkl,2048,64,0.02,-35,1,,0.8460,0.9275,0.9059,0.9166,,0.8813,0.9484,0.9219,0.9349,,0.8639,0.9360,0.9089,0.9219,,0.8061,0.9204,0.8665,,0.8392,0.9327,0.8933,,0.8905,0.9289,0.9557,,5.38,8.93,12.40,0.9069,8.8921,1.5560,3.8336,1.9383,5.7346,11.9586,0.8675,,./results/res_mkl_2048_64_-35.0_1.0_0.02.log
562,mkl,2048,64,0.02,-32,0.8,,0.8595,0.9326,0.9164,0.9244,,0.8838,0.9517,0.9239,0.9374,,0.8760,0.9453,0.9194,0.9315,,0.8352,0.9446,0.8782,,0.8241,0.9118,0.8956,,0.9184,0.9421,0.9734,,7.85,11.43,15.47,0.9228,11.3103,2.2247,6.0732,2.4456,7.1363,16.0349,0.9079,,./results/res_mkl_2048_64_-32.0_0.8_0.02.log
563,mkl,2048,64,0.02,-32,0.6,,0.8386,0.9051,0.9194,0.9122,,0.8647,0.9336,0.9211,0.9264,,0.8548,0.9291,0.9123,0.9187,,0.8069,0.9060,0.8806,,0.8056,0.8826,0.9022,,0.9033,0.9262,0.9734,,9.06,12.29,15.82,0.9140,12.1655,1.6448,5.7012,2.3644,9.1868,15.7662,0.8971,,./results/res_mkl_2048_64_-32.0_0.6_0.02.log
564,mkl,2048,64,0.02,-27,0.8,,0.8443,0.9469,0.8863,0.9156,,0.8589,0.9618,0.8889,0.9237,,0.8504,0.9565,0.8819,0.9166,,0.7743,0.9554,0.8033,,0.8116,0.9224,0.8711,,0.9444,0.9630,0.9800,,7.95,11.44,15.45,0.9286,11.3365,2.0827,5.8630,2.3973,7.4864,15.8174,0.8869,,./results/res_mkl_2048_64_-27.0_0.8_0.02.log
565,mkl,2048,64,0.02,-37,0.8,,0.8491,0.9129,0.9239,0.9184,,0.8809,0.9382,0.9328,0.9351,,0.8702,0.9289,0.9278,0.9274,,0.8477,0.9366,0.8993,,0.8222,0.9004,0.9044,,0.8773,0.9046,0.9667,,7.85,11.40,15.47,0.9209,11.2804,2.1469,6.0912,2.4509,7.3140,15.9018,0.9019,,./results/res_mkl_2048_64_-37.0_0.8_0.02.log
566,mkl,2048,64,0.02,-37,0.95,,0.8579,0.9239,0.9232,0.9235,,0.8913,0.9462,0.9358,0.9408,,0.8805,0.9375,0.9298,0.9332,,0.8384,0.9253,0.8993,,0.8371,0.9206,0.9022,,0.8971,0.9257,0.9667,,4.87,9.33,13.72,0.9356,9.2537,1.8066,4.6434,2.1358,5.5644,12.7909,0.8711,,./results/res_mkl_2048_64_-37.0_0.95_0.02.log
567,mkl,2048,64,0.02,-38,1.1,,0.8489,0.9359,0.9014,0.9183,,0.8839,0.9540,0.9194,0.9364,,0.8714,0.9429,0.9118,0.9268,,0.8030,0.9138,0.8689,,0.8397,0.9431,0.8844,,0.9030,0.9490,0.9490,,5.40,8.56,11.51,0.9039,8.5144,1.4228,2.8543,1.6494,5.6389,11.3303,0.8869,,./results/res_mkl_2048_64_-38.0_1.1_0.02.log
568,specflux,64,64,0.02,-35,3,,0.7398,0.8383,0.8630,0.8505,,0.7879,0.8720,0.8834,0.8775,,0.7998,0.8841,0.8844,0.8832,,0.6770,0.8000,0.8150,,0.7341,0.8235,0.8711,,0.8104,0.8904,0.9002,,1.15,3.30,5.02,0.9258,3.2604,0.9683,1.5177,1.0431,1.1661,5.0394,0.9525,,./results/res_specflux_64_64_-35.0_3.0_0.02.log
569,specflux,64,64,0.02,-35,2,,0.5504,0.5844,0.9044,0.7100,,0.6562,0.6885,0.9195,0.7775,,0.6795,0.7127,0.9219,0.7923,,0.5336,0.5783,0.8735,,0.4714,0.4982,0.8978,,0.6773,0.7078,0.9401,,1.82,4.14,5.97,0.9209,4.1205,1.0334,1.8830,1.1683,1.8822,6.0159,0.9472,,./results/res_specflux_64_64_-35.0_2.0_0.02.log
570,specflux,64,64,0.02,-35,3.2,,0.7558,0.8689,0.8532,0.8609,,0.8015,0.8979,0.8750,0.8862,,0.8060,0.9044,0.8725,0.8875,,0.6912,0.8223,0.8126,,0.7539,0.8616,0.8578,,0.8247,0.9217,0.8869,,0.83,3.06,4.98,0.9320,3.0150,0.9741,1.5320,1.0507,0.9100,4.8063,0.9523,,./results/res_specflux_64_64_-35.0_3.2_0.02.log
571,specflux,64,64,0.02,-35,3.6,,0.7566,0.9294,0.8027,0.8614,,0.8019,0.9457,0.8346,0.8862,,0.8064,0.9522,0.8339,0.8873,,0.7011,0.8740,0.7799,,0.7622,0.9447,0.7978,,0.8078,0.9689,0.8293,,0.25,2.52,4.38,0.9484,2.4573,0.9689,1.1817,0.9356,0.4245,4.3002,0.9716,,./results/res_specflux_64_64_-35.0_3.6_0.02.log
572,specflux,64,64,0.02,-38,3.2,,0.7439,0.8509,0.8554,0.8532,,0.7932,0.8842,0.8773,0.8806,,0.8025,0.8940,0.8777,0.8849,,0.6888,0.8073,0.8244,,0.7338,0.8355,0.8578,,0.8122,0.9108,0.8825,,0.83,3.06,4.98,0.9322,3.0120,0.9718,1.5232,1.0483,0.9131,4.8001,0.9511,,./results/res_specflux_64_64_-38.0_3.2_0.02.log
573,specflux,64,64,0.02,-38,3.5,,0.7606,0.9065,0.8253,0.8640,,0.8064,0.9285,0.8529,0.8890,,0.8145,0.9329,0.8571,0.8927,,0.7137,0.8622,0.8056,,0.7541,0.9064,0.8178,,0.8153,0.9505,0.8514,,0.33,2.67,4.65,0.9407,2.6176,0.9752,1.2536,0.9790,0.5505,4.4513,0.9666,,./results/res_specflux_64_64_-38.0_3.5_0.02.log
574,specflux,64,64,0.02,-30,2,,0.6078,0.6588,0.8870,0.7561,,0.7022,0.7474,0.9056,0.8129,,0.7167,0.7644,0.9087,0.8216,,0.5663,0.6470,0.8197,,0.5407,0.5808,0.8867,,0.7371,0.7661,0.9512,,1.82,4.08,5.97,0.9278,4.1133,1.0225,1.7823,1.2072,1.8929,5.9829,0.9488,,./results/res_specflux_64_64_-30.0_2.0_0.02.log
575,specflux,64,64,0.02,-30,2.8,,0.7521,0.8534,0.8637,0.8585,,0.7972,0.8837,0.8840,0.8837,,0.8068,0.8964,0.8834,0.8881,,0.6680,0.8009,0.8009,,0.7539,0.8549,0.8644,,0.8370,0.9004,0.9224,,1.29,3.50,5.33,0.9285,3.4976,0.9671,1.4129,1.0236,1.4163,5.2846,0.9536,,./results/res_specflux_64_64_-30.0_2.8_0.02.log
576,specflux,128,64,0.02,-35,2.5,,0.6700,0.7245,0.8991,0.8024,,0.7382,0.7862,0.9143,0.8424,,0.7483,0.7996,0.9111,0.8477,,0.6259,0.6957,0.8618,,0.6030,0.6510,0.8911,,0.8034,0.8449,0.9424,,1.81,4.08,5.86,0.9229,4.0580,0.9024,1.6735,1.0796,2.0911,5.7006,0.9457,,./results/res_specflux_128_64_-35.0_2.5_0.02.log
577,specflux,128,64,0.02,-35,3,,0.7610,0.8538,0.8750,0.8643,,0.8072,0.8867,0.8935,0.8898,,0.8227,0.8987,0.8993,0.8980,,0.6931,0.7978,0.8407,,0.7486,0.8460,0.8667,,0.8463,0.9178,0.9157,,1.60,3.57,5.39,0.9269,3.5464,0.9298,1.4389,1.0078,1.5417,5.2608,0.9436,,./results/res_specflux_128_64_-35.0_3.0_0.02.log
578,specflux,128,64,0.02,-35,3.2,,0.7748,0.8866,0.8599,0.8731,,0.8193,0.9141,0.8813,0.8973,,0.8307,0.9244,0.8843,0.9031,,0.7026,0.8263,0.8244,,0.7731,0.8891,0.8556,,0.8526,0.9441,0.8980,,1.40,3.35,5.18,0.9282,3.3130,0.9473,1.4335,1.0093,1.2653,5.0544,0.9510,,./results/res_specflux_128_64_-35.0_3.2_0.02.log
579,specflux,128,64,0.02,-35,3.3,,0.7782,0.9011,0.8509,0.8753,,0.8219,0.9253,0.8741,0.8990,,0.8272,0.9319,0.8736,0.9009,,0.7051,0.8369,0.8173,,0.7835,0.9157,0.8444,,0.8496,0.9502,0.8891,,1.25,3.20,5.10,0.9363,3.1718,0.9486,1.2437,0.9676,1.1466,4.9411,0.9555,,./results/res_specflux_128_64_-35.0_3.3_0.02.log
580,specflux,128,64,0.02,-35,3.1,,0.7663,0.8687,0.8667,0.8677,,0.8141,0.9004,0.8875,0.8938,,0.8271,0.9114,0.8914,0.9005,,0.6947,0.8087,0.8314,,0.7623,0.8680,0.8622,,0.8465,0.9294,0.9047,,1.56,3.46,5.24,0.9227,3.4300,0.9391,1.4417,1.0095,1.4075,5.1640,0.9475,,./results/res_specflux_128_64_-35.0_3.1_0.02.log
581,specflux,128,64,0.02,-31,3,,0.7788,0.8847,0.8667,0.8756,,0.8221,0.9121,0.8868,0.8992,,0.8316,0.9197,0.8906,0.9040,,0.7038,0.8233,0.8290,,0.7737,0.8949,0.8511,,0.8625,0.9345,0.9180,,1.60,3.53,5.34,0.9288,3.5320,0.9054,1.2970,0.9798,1.5863,5.2078,0.9464,,./results/res_specflux_128_64_-31.0_3.0_0.02.log
582,specflux,128,64,0.02,-31,2.9,,0.7697,0.8663,0.8735,0.8699,,0.8150,0.8966,0.8931,0.8947,,0.8273,0.9067,0.8977,0.9012,,0.7008,0.8146,0.8337,,0.7490,0.8575,0.8556,,0.8639,0.9249,0.9290,,1.65,3.66,5.47,0.9310,3.6557,0.8972,1.4089,1.0038,1.7274,5.3164,0.9416,,./results/res_specflux_128_64_-31.0_2.9_0.02.log
583,specflux,128,64,0.02,-38,3,,0.7420,0.8300,0.8750,0.8519,,0.7928,0.8685,0.8935,0.8803,,0.8116,0.8825,0.9008,0.8903,,0.6811,0.7780,0.8454,,0.7232,0.8099,0.8711,,0.8279,0.9049,0.9069,,1.60,3.58,5.40,0.9277,3.5493,0.9283,1.4690,1.0147,1.5434,5.2564,0.9411,,./results/res_specflux_128_64_-38.0_3.0_0.02.log
584,specflux,128,64,0.02,-38,3.4,,0.7682,0.8986,0.8411,0.8689,,0.8135,0.9234,0.8657,0.8936,,0.8238,0.9315,0.8694,0.8985,,0.7026,0.8435,0.8080,,0.7694,0.9041,0.8378,,0.8351,0.9472,0.8758,,0.71,3.09,5.09,0.9463,3.0391,0.9776,1.2195,0.9478,0.9614,4.8718,0.9609,,./results/res_specflux_128_64_-38.0_3.4_0.02.log
585,specflux,256,64,0.02,-35,2.5,,0.6747,0.7266,0.9044,0.8058,,0.7499,0.7970,0.9181,0.8492,,0.7624,0.8108,0.9203,0.8566,,0.6353,0.7027,0.8689,,0.6199,0.6746,0.8844,,0.7798,0.8075,0.9579,,2.26,4.42,6.30,0.9267,4.4210,0.9359,1.4290,1.0457,2.3933,6.1368,0.9441,,./results/res_specflux_256_64_-35.0_2.5_0.02.log
586,specflux,256,64,0.02,-35,3,,0.7720,0.8707,0.8720,0.8713,,0.8179,0.8994,0.8934,0.8963,,0.8293,0.9081,0.8984,0.9023,,0.7081,0.8178,0.8407,,0.7569,0.8724,0.8511,,0.8542,0.9204,0.9224,,1.78,4.04,5.92,0.9335,4.0224,0.8827,1.4514,1.0187,2.1222,5.6530,0.9433,,./results/res_specflux_256_64_-35.0_3.0_0.02.log
587,specflux,256,64,0.02,-35,3.6,,0.7593,0.9638,0.7816,0.8632,,0.8048,0.9711,0.8209,0.8876,,0.8090,0.9761,0.8218,0.8888,,0.7222,0.9339,0.7611,,0.7603,0.9749,0.7756,,0.7948,0.9811,0.8071,,0.67,2.94,4.92,0.9509,2.9071,0.9473,0.9281,0.8647,0.9149,4.7041,0.9680,,./results/res_specflux_256_64_-35.0_3.6_0.02.log
588,specflux,256,64,0.02,-35,3.2,,0.7839,0.9071,0.8524,0.8789,,0.8286,0.9284,0.8787,0.9028,,0.8359,0.9341,0.8817,0.9065,,0.7260,0.8513,0.8314,,0.7822,0.9218,0.8378,,0.8457,0.9479,0.8869,,1.63,3.76,5.59,0.9364,3.7514,0.9300,1.2319,0.9606,1.7809,5.5008,0.9512,,./results/res_specflux_256_64_-35.0_3.2_0.02.log
589,specflux,256,64,0.02,-38,3.2,,0.7791,0.8973,0.8554,0.8759,,0.8249,0.9210,0.8808,0.9005,,0.8356,0.9280,0.8865,0.9062,,0.7297,0.8467,0.8407,,0.7683,0.9000,0.8400,,0.8418,0.9455,0.8847,,1.63,3.77,5.59,0.9366,3.7443,0.9396,1.2229,0.9514,1.7563,5.5145,0.9521,,./results/res_specflux_256_64_-38.0_3.2_0.02.log
590,specflux,256,64,0.02,-38,3.3,,0.7770,0.9063,0.8449,0.8745,,0.8238,0.9285,0.8726,0.8996,,0.8334,0.9339,0.8780,0.9046,,0.7325,0.8578,0.8337,,0.7675,0.9120,0.8289,,0.8326,0.9493,0.8714,,1.57,3.61,5.48,0.9376,3.5882,0.9345,1.2183,0.9476,1.6089,5.3469,0.9489,,./results/res_specflux_256_64_-38.0_3.3_0.02.log
591,specflux,256,64,0.02,-31,3,,0.7786,0.8966,0.8554,0.8755,,0.8214,0.9174,0.8808,0.8987,,0.8282,0.9221,0.8850,0.9020,,0.6992,0.8411,0.8056,,0.7737,0.9126,0.8356,,0.8649,0.9327,0.9224,,1.82,4.00,5.88,0.9384,4.0106,0.8781,1.2300,0.9695,2.1270,5.6395,0.9475,,./results/res_specflux_256_64_-31.0_3.0_0.02.log
592,specflux,256,64,0.02,-31,2.8,,0.7567,0.8498,0.8735,0.8615,,0.8059,0.8848,0.8931,0.8886,,0.8170,0.8949,0.8992,0.8946,,0.6817,0.8089,0.8126,,0.7414,0.8431,0.8600,,0.8486,0.8931,0.9446,,1.99,4.18,6.09,0.9362,4.1891,0.9174,1.2554,0.9889,2.2320,5.9016,0.9474,,./results/res_specflux_256_64_-31.0_2.8_0.02.log
593,specflux,256,64,0.02,-44,3,,0.7346,0.8168,0.8795,0.8470,,0.7929,0.8589,0.9016,0.8792,,0.8071,0.8683,0.9091,0.8867,,0.7029,0.7901,0.8642,,0.6868,0.7751,0.8578,,0.8211,0.8882,0.9157,,1.78,4.05,5.94,0.9341,4.0135,0.8821,1.4229,0.9990,2.1174,5.6456,0.9416,,./results/res_specflux_256_64_-44.0_3.0_0.02.log
594,specflux,256,64,0.02,-44,3.6,,0.7629,0.9571,0.7899,0.8655,,0.8119,0.9660,0.8311,0.8914,,0.8184,0.9700,0.8345,0.8943,,0.7379,0.9254,0.7845,,0.7576,0.9669,0.7778,,0.7930,0.9785,0.8071,,0.67,2.96,4.92,0.9504,2.9098,0.9521,0.9556,0.8721,0.9073,4.7157,0.9692,,./results/res_specflux_256_64_-44.0_3.6_0.02.log
595,specflux,256,64,0.02,-44,3.3,,0.7670,0.8869,0.8502,0.8681,,0.8207,0.9142,0.8799,0.8967,,0.8290,0.9180,0.8851,0.9009,,0.7343,0.8458,0.8478,,0.7435,0.8759,0.8311,,0.8256,0.9402,0.8714,,1.57,3.62,5.48,0.9371,3.5919,0.9369,1.2307,0.9485,1.6059,5.3536,0.9489,,./results/res_specflux_256_64_-44.0_3.3_0.02.log
596,specflux,512,64,0.02,-35,2,,0.5683,0.6000,0.9149,0.7247,,0.6777,0.7096,0.9270,0.7928,,0.6851,0.7165,0.9265,0.7949,,0.5849,0.6317,0.8876,,0.5187,0.5530,0.8933,,0.6070,0.6218,0.9623,,3.24,5.16,7.10,0.9243,5.1915,1.0322,1.3790,1.0780,2.9917,7.1203,0.9403,,./results/res_specflux_512_64_-35.0_2.0_0.02.log
597,specflux,512,64,0.02,-35,2.5,,0.7345,0.7917,0.9104,0.8469,,0.7985,0.8486,0.9238,0.8822,,0.8094,0.8571,0.9301,0.8886,,0.7287,0.8086,0.8806,,0.7057,0.7773,0.8844,,0.7686,0.7909,0.9645,,2.64,4.82,6.71,0.9231,4.8327,0.9929,1.3761,1.0609,2.7173,6.6888,0.9384,,./results/res_specflux_512_64_-35.0_2.5_0.02.log
598,specflux,512,64,0.02,-35,2.8,,0.7996,0.8820,0.8953,0.8886,,0.8429,0.9125,0.9116,0.9118,,0.8573,0.9195,0.9228,0.9198,,0.7704,0.8765,0.8642,,0.7824,0.8849,0.8711,,0.8442,0.8843,0.9490,,2.35,4.56,6.47,0.9294,4.5702,0.9591,1.2024,0.9916,2.5285,6.3650,0.9467,,./results/res_specflux_512_64_-35.0_2.8_0.02.log
599,specflux,512,64,0.02,-35,2.95,,0.8145,0.9135,0.8825,0.8977,,0.8528,0.9343,0.9024,0.9181,,0.8655,0.9383,0.9139,0.9250,,0.7722,0.8862,0.8571,,0.8100,0.9305,0.8622,,0.8601,0.9227,0.9268,,2.14,4.44,6.37,0.9317,4.4328,0.9390,1.2878,1.0093,2.4208,6.1767,0.9429,,./results/res_specflux_512_64_-35.0_2.95_0.02.log
600,specflux,512,64,0.02,-35,3.1,,0.8083,0.9300,0.8607,0.8940,,0.8465,0.9463,0.8846,0.9143,,0.8569,0.9488,0.8942,0.9199,,0.7574,0.8922,0.8337,,0.8034,0.9429,0.8444,,0.8641,0.9532,0.9024,,1.99,4.27,6.26,0.9361,4.2572,0.9315,1.2395,0.9866,2.2631,5.9891,0.9499,,./results/res_specflux_512_64_-35.0_3.1_0.02.log
601,specflux,512,64,0.02,-35,2.9,,0.8119,0.9055,0.8870,0.8962,,0.8505,0.9281,0.9056,0.9167,,0.8648,0.9329,0.9180,0.9245,,0.7726,0.8843,0.8595,,0.7996,0.9192,0.8600,,0.8618,0.9118,0.9401,,2.20,4.47,6.40,0.9312,4.4746,0.9359,1.1899,0.9867,2.4809,6.2245,0.9410,,./results/res_specflux_512_64_-35.0_2.9_0.02.log
602,specflux,512,64,0.02,-35,3,,0.8140,0.9228,0.8735,0.8975,,0.8514,0.9407,0.8952,0.9173,,0.8599,0.9428,0.9032,0.9219,,0.7686,0.8916,0.8478,,0.8143,0.9415,0.8578,,0.8583,0.9342,0.9135,,2.07,4.39,6.32,0.9336,4.3860,0.9424,1.2706,1.0008,2.3635,6.1330,0.9428,,./results/res_specflux_512_64_-35.0_3.0_0.02.log
603,specflux,512,64,0.02,-31,3,,0.8081,0.9350,0.8562,0.8939,,0.8468,0.9497,0.8821,0.9144,,0.8527,0.9500,0.8893,0.9175,,0.7451,0.9055,0.8080,,0.8124,0.9525,0.8467,,0.8653,0.9448,0.9113,,2.07,4.36,6.32,0.9393,4.3749,0.9353,1.1111,0.9574,2.3803,6.1216,0.9458,,./results/res_specflux_512_64_-31.0_3.0_0.02.log
604,specflux,512,64,0.02,-31,2.7,,0.7900,0.8814,0.8840,0.8827,,0.8339,0.9110,0.9021,0.9063,,0.8438,0.9162,0.9116,0.9118,,0.7343,0.8731,0.8220,,0.7931,0.9009,0.8689,,0.8388,0.8710,0.9579,,2.45,4.63,6.52,0.9284,4.6566,0.9809,1.2007,0.9897,2.5778,6.5014,0.9486,,./results/res_specflux_512_64_-31.0_2.7_0.02.log
605,specflux,512,64,0.02,-38,3,,0.8076,0.9122,0.8758,0.8936,,0.8481,0.9332,0.8975,0.9150,,0.8575,0.9368,0.9053,0.9202,,0.7700,0.8859,0.8548,,0.7959,0.9169,0.8578,,0.8565,0.9321,0.9135,,2.07,4.39,6.32,0.9347,4.3808,0.9436,1.2412,0.9884,2.3630,6.1373,0.9443,,./results/res_specflux_512_64_-38.0_3.0_0.02.log
606,specflux,512,64,0.02,-38,3.1,,0.8053,0.9234,0.8630,0.8922,,0.8453,0.9417,0.8869,0.9134,,0.8563,0.9451,0.8963,0.9194,,0.7606,0.8886,0.8407,,0.7933,0.9291,0.8444,,0.8623,0.9509,0.9024,,1.99,4.26,6.26,0.9372,4.2517,0.9319,1.2079,0.9718,2.2622,5.9897,0.9515,,./results/res_specflux_512_64_-38.0_3.1_0.02.log
607,specflux,512,64,0.02,-38,2.9,,0.8033,0.8933,0.8886,0.8909,,0.8457,0.9198,0.9074,0.9135,,0.8586,0.9250,0.9182,0.9206,,0.7741,0.8789,0.8665,,0.7818,0.8958,0.8600,,0.8528,0.9038,0.9379,,2.20,4.47,6.40,0.9314,4.4741,0.9369,1.1868,0.9860,2.4788,6.2263,0.9412,,./results/res_specflux_512_64_-38.0_2.9_0.02.log
608,specflux,512,64,0.02,-38,2.85,,0.7908,0.8756,0.8908,0.8832,,0.8378,0.9080,0.9090,0.9083,,0.8509,0.9144,0.9195,0.9157,,0.7692,0.8726,0.8665,,0.7593,0.8641,0.8622,,0.8433,0.8891,0.9424,,2.26,4.52,6.45,0.9315,4.5235,0.9504,1.1928,0.9883,2.5009,6.3024,0.9459,,./results/res_specflux_512_64_-38.0_2.85_0.02.log
609,specflux,512,64,0.02,-38,2.95,,0.8074,0.9031,0.8840,0.8935,,0.8490,0.9272,0.9042,0.9155,,0.8602,0.9312,0.9140,0.9217,,0.7736,0.8807,0.8642,,0.7935,0.9087,0.8622,,0.8545,0.9185,0.9246,,2.14,4.44,6.37,0.9319,4.4322,0.9421,1.2842,1.0086,2.4154,6.1839,0.9431,,./results/res_specflux_512_64_-38.0_2.95_0.02.log
610,specflux,512,64,0.02,-36,2.95,,0.8122,0.9106,0.8825,0.8964,,0.8513,0.9324,0.9024,0.9171,,0.8617,0.9353,0.9123,0.9228,,0.7726,0.8843,0.8595,,0.8067,0.9260,0.8622,,0.8563,0.9205,0.9246,,2.14,4.44,6.37,0.9317,4.4324,0.9399,1.2868,1.0095,2.4188,6.1785,0.9429,,./results/res_specflux_512_64_-36.0_2.95_0.02.log
611,specflux,512,64,0.02,-36,3,,0.8130,0.9207,0.8742,0.8969,,0.8508,0.9392,0.8958,0.9169,,0.8594,0.9417,0.9036,0.9216,,0.7691,0.8897,0.8501,,0.8109,0.9369,0.8578,,0.8583,0.9342,0.9135,,2.07,4.39,6.32,0.9337,4.3852,0.9425,1.2689,1.0004,2.3633,6.1332,0.9428,,./results/res_specflux_512_64_-36.0_3.0_0.02.log
612,specflux,1024,64,0.02,-35,2,,0.6580,0.6996,0.9172,0.7937,,0.7652,0.8049,0.9293,0.8537,,0.7648,0.8067,0.9317,0.8523,,0.6295,0.6772,0.8993,,0.6706,0.7335,0.8867,,0.6734,0.6905,0.9645,,3.34,5.63,7.70,0.9384,5.6705,1.0958,1.2946,1.0490,3.3526,7.7357,0.9475,,./results/res_specflux_1024_64_-35.0_2.0_0.02.log
